term,caseId,AFortas,AJGoldberg,AMKennedy,AScalia,BRWhite,CEWhittaker,CThomas,DHSouter,EWarren,FFrankfurter,HABlackmun,HHBurton,HLBlack,JHarlan2,JPStevens,LFPowell,PStewart,RBGinsburg,RHJackson,SDOConnor,SFReed,SGBreyer,SMinton,TCClark,TMarshall,WEBurger,WHRehnquist,WJBrennan,WODouglas
1986,1986-151,,,,True,True,,,,,,False,,,,False,False,,,,True,,,,,False,,True,False,
1986,1986-152,,,,False,False,,,,,,False,,,,True,False,,,,False,,,,,True,,False,True,
1986,1986-153,,,,False,False,,,,,,True,,,,False,False,,,,False,,,,,True,,False,True,
1986,1986-154,,,,False,False,,,,,,True,,,,True,False,,,,False,,,,,True,,False,True,
1986,1986-155,,,,False,False,,,,,,True,,,,False,False,,,,True,,,,,True,,False,True,
1986,1986-156,,,,False,False,,,,,,False,,,,False,False,,,,False,,,,,False,,False,True,
1986,1986-157,,,,True,True,,,,,,False,,,,True,True,,,,True,,,,,False,,True,False,
1986,1986-158,,,,True,True,,,,,,True,,,,False,True,,,,True,,,,,False,,True,False,
1986,1986-159,,,,True,True,,,,,,True,,,,False,True,,,,False,,,,,False,,True,False,
1986,1986-160,,,,True,True,,,,,,False,,,,False,True,,,,True,,,,,False,,True,False,
1986,1986-161,,,,True,True,,,,,,False,,,,True,True,,,,True,,,,,False,,True,False,
1986,1986-162,,,,False,False,,,,,,True,,,,False,True,,,,False,,,,,True,,False,True,
1986,1986-163,,,,True,True,,,,,,False,,,,False,True,,,,True,,,,,False,,True,False,
1986,1986-164,,,,False,False,,,,,,True,,,,True,False,,,,False,,,,,True,,False,True,
1987,1987-011,,,,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1987,1987-018,,,,False,False,,,,,,False,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-019,,,,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1987,1987-022,,,,True,False,,,,,,False,,,,False,,,,,True,,,,,False,,False,False,
1987,1987-023,,,,True,True,,,,,,False,,,,False,,,,,False,,,,,False,,True,False,
1987,1987-026,,,,False,False,,,,,,True,,,,False,,,,,False,,,,,True,,False,True,
1987,1987-027,,,,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1987,1987-028,,,,True,False,,,,,,False,,,,True,,,,,True,,,,,False,,False,False,
1987,1987-030,,,,True,False,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1987,1987-032,,,,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1987,1987-033,,,,True,False,,,,,,False,,,,False,,,,,True,,,,,False,,False,False,
1987,1987-034,,,,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1987,1987-036,,,,True,False,,,,,,False,,,,True,,,,,True,,,,,True,,True,True,
1987,1987-041,,,,True,True,,,,,,True,,,,False,,,,,True,,,,,True,,True,True,
1987,1987-043,,,,True,False,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1987,1987-046,,,,,False,,,,,,True,,,,True,,,,,False,,,,,True,,,True,
1987,1987-054,,,,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1987,1987-060,,,,True,True,,,,,,True,,,,True,,,,,False,,,,,False,,True,False,
1987,1987-061,,,,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1987,1987-062,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,True,,False,True,
1987,1987-065,,,,,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1987,1987-067,,,,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,True,
1987,1987-068,,,,False,True,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-070,,,,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1987,1987-073,,,,False,False,,,,,,False,,,,True,,,,,False,,,,,False,,True,False,
1987,1987-074,,,,False,True,,,,,,False,,,,True,,,,,False,,,,,False,,False,False,
1987,1987-075,,,,True,False,,,,,,True,,,,True,,,,,False,,,,,True,,True,True,
1987,1987-077,,,,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,False,False,
1987,1987-079,,,,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1987,1987-081,,,,False,False,,,,,,True,,,,,,,,,False,,,,,False,,False,False,
1987,1987-083,,,,False,True,,,,,,True,,,,False,,,,,True,,,,,True,,False,True,
1987,1987-084,,,False,False,False,,,,,,True,,,,False,,,,,False,,,,,True,,False,True,
1987,1987-086,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-087,,,,False,True,,,,,,False,,,,False,,,,,True,,,,,False,,False,False,
1987,1987-098,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,True,
1987,1987-100,,,False,False,True,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-103,,,,False,False,,,,,,True,,,,False,,,,,False,,,,,True,,False,True,
1987,1987-105,,,True,False,True,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-106,,,False,False,True,,,,,,False,,,,False,,,,,True,,,,,False,,False,False,
1987,1987-109,,,,True,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-113,,,,True,True,,,,,,True,,,,False,,,,,True,,,,,True,,True,True,
1987,1987-115,,,True,False,False,,,,,,False,,,,False,,,,,,,,,,False,,True,False,
1987,1987-117,,,,False,False,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1987,1987-118,,,,False,True,,,,,,False,,,,True,,,,,True,,,,,False,,,False,
1987,1987-120,,,True,True,False,,,,,,True,,,,False,,,,,True,,,,,False,,False,False,
1987,1987-121,,,False,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1987,1987-123,,,False,False,False,,,,,,False,,,,False,,,,,False,,,,,False,,True,False,
1987,1987-125,,,False,True,False,,,,,,False,,,,False,,,,,False,,,,,False,,False,False,
1987,1987-127,,,False,True,False,,,,,,False,,,,False,,,,,False,,,,,False,,True,False,
1987,1987-128,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,True,
1987,1987-129,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-130,,,True,True,False,,,,,,False,,,,False,,,,,False,,,,,True,,False,True,
1987,1987-131,,,True,True,True,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-132,,,False,False,False,,,,,,False,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-133,,,False,False,False,,,,,,False,,,,True,,,,,False,,,,,False,,False,False,
1987,1987-134,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1987,1987-135,,,False,False,False,,,,,,False,,,,False,,,,,False,,,,,True,,False,False,
1987,1987-136,,,False,False,True,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-137,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-138,,,False,False,False,,,,,,False,,,,False,,,,,False,,,,,False,,False,True,
1987,1987-139,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1987,1987-140,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1987,1987-141,,,True,False,True,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-142,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1987,1987-143,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1987,1987-144,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1987,1987-145,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1987,1987-146,,,,True,True,,,,,,True,,,,False,,,,,False,,,,,False,,True,,
1987,1987-148,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1987,1987-149,,,,False,True,,,,,,True,,,,True,,,,,True,,,,,True,,True,True,
1987,1987-150,,,,True,False,,,,,,True,,,,False,,,,,True,,,,,False,,False,False,
1987,1987-151,,,False,False,False,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1987,1987-153,,,,False,False,,,,,,True,,,,True,,,,,True,,,,,True,,False,True,
1987,1987-157,,,,True,True,,,,,,False,,,,True,,,,,True,,,,,True,,False,True,
1988,1988-005,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-006,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-007,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,True,,False,True,
1988,1988-009,,,True,True,False,,,,,,True,,,,False,,,,,False,,,,,True,,False,True,
1988,1988-012,,,True,True,False,,,,,,True,,,,True,,,,,False,,,,,False,,True,False,
1988,1988-018,,,False,False,False,,,,,,True,,,,False,,,,,False,,,,,True,,False,True,
1988,1988-019,,,False,False,False,,,,,,True,,,,False,,,,,False,,,,,False,,False,False,
1988,1988-020,,,True,True,False,,,,,,True,,,,True,,,,,True,,,,,True,,True,True,
1988,1988-023,,,False,True,False,,,,,,False,,,,False,,,,,False,,,,,False,,False,False,
1988,1988-025,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-026,,,False,False,False,,,,,,True,,,,False,,,,,False,,,,,True,,False,True,
1988,1988-027,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-029,,,False,False,True,,,,,,True,,,,True,,,,,True,,,,,True,,False,True,
1988,1988-037,,,False,False,False,,,,,,True,,,,False,,,,,False,,,,,True,,False,True,
1988,1988-039,,,True,True,True,,,,,,True,,,,False,,,,,False,,,,,False,,True,False,
1988,1988-040,,,False,True,True,,,,,,True,,,,True,,,,,True,,,,,True,,True,True,
1988,1988-041,,,False,False,False,,,,,,False,,,,False,,,,,False,,,,,True,,False,True,
1988,1988-044,,,False,False,True,,,,,,True,,,,True,,,,,False,,,,,True,,True,True,
1988,1988-045,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-046,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-047,,,False,False,False,,,,,,False,,,,False,,,,,,,,,,True,,False,True,
1988,1988-051,,,False,False,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-054,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-057,,,False,True,False,,,,,,False,,,,False,,,,,True,,,,,True,,False,True,
1988,1988-058,,,False,False,True,,,,,,False,,,,False,,,,,False,,,,,False,,False,False,
1988,1988-062,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,True,,True,True,
1988,1988-064,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,True,,True,True,
1988,1988-066,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-068,,,False,True,True,,,,,,True,,,,False,,,,,True,,,,,True,,False,True,
1988,1988-076,,,False,False,False,,,,,,True,,,,False,,,,,False,,,,,True,,False,True,
1988,1988-078,,,True,True,False,,,,,,True,,,,False,,,,,True,,,,,False,,True,True,
1988,1988-079,,,False,False,True,,,,,,True,,,,True,,,,,True,,,,,True,,False,True,
1988,1988-080,,,True,True,True,,,,,,False,,,,False,,,,,False,,,,,False,,True,True,
1988,1988-085,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-087,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-088,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1988,1988-091,,,False,False,False,,,,,,True,,,,False,,,,,False,,,,,True,,False,True,
1988,1988-093,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1988,1988-094,,,True,True,True,,,,,,False,,,,True,,,,,False,,,,,True,,True,True,
1988,1988-095,,,False,True,False,,,,,,False,,,,False,,,,,,,,,,False,,True,False,
1988,1988-097,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-098,,,,True,False,,,,,,False,,,,False,,,,,True,,,,,False,,False,,
1988,1988-099,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,True,,True,True,
1988,1988-102,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1988,1988-103,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,True,
1988,1988-104,,,True,True,False,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-105,,,False,False,True,,,,,,True,,,,True,,,,,True,,,,,True,,True,True,
1988,1988-106,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-108,,,True,True,True,,,,,,False,,,,False,,,,,False,,,,,False,,True,False,
1988,1988-109,,,False,False,False,,,,,,True,,,,False,,,,,,,,,,True,,False,True,
1988,1988-111,,,True,True,False,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-112,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1988,1988-114,,,False,False,True,,,,,,True,,,,False,,,,,False,,,,,True,,False,True,
1988,1988-116,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-117,,,False,False,False,,,,,,True,,,,True,,,,,True,,,,,False,,False,False,
1988,1988-119,,,False,True,False,,,,,,False,,,,False,,,,,True,,,,,,,True,False,
1988,1988-120,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-121,,,False,False,False,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-123,,,True,False,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-124,,,False,False,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-126,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-127,,,True,True,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1988,1988-129,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-130,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-131,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1988,1988-133,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1988,1988-134,,,True,True,True,,,,,,True,,,,,,,,,True,,,,,False,,True,False,
1988,1988-135,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-136,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-137,,,True,True,False,,,,,,False,,,,True,,,,,False,,,,,True,,True,True,
1988,1988-138,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1988,1988-139,,,False,False,False,,,,,,False,,,,True,,,,,False,,,,,True,,False,True,
1988,1988-140,,,False,False,False,,,,,,True,,,,False,,,,,False,,,,,False,,False,False,
1988,1988-141,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-142,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1988,1988-144,,,False,False,False,,,,,,False,,,,True,,,,,True,,,,,False,,False,False,
1988,1988-146,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1988,1988-148,,,True,True,True,,,,,,False,,,,False,,,,,False,,,,,False,,True,False,
1988,1988-149,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1988,1988-150,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-002,,,False,False,True,,,,,,False,,,,False,,,,,False,,,,,False,,False,False,
1989,1989-003,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,True,,True,True,
1989,1989-004,,,False,False,False,,,,,,False,,,,False,,,,,False,,,,,True,,False,True,
1989,1989-009,,,False,True,True,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-010,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,True,
1989,1989-012,,,True,False,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,True,
1989,1989-013,,,False,True,False,,,,,,False,,,,False,,,,,False,,,,,False,,True,False,
1989,1989-017,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-018,,,False,False,True,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-020,,,False,False,False,,,,,,False,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-024,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-026,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-027,,,False,False,True,,,,,,False,,,,False,,,,,False,,,,,False,,True,False,
1989,1989-028,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-030,,,False,False,True,,,,,,False,,,,False,,,,,False,,,,,False,,True,False,
1989,1989-031,,,True,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-032,,,False,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-035,,,True,True,False,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-037,,,True,True,True,,,,,,False,,,,True,,,,,False,,,,,False,,True,False,
1989,1989-038,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-039,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-040,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-041,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-042,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-043,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-044,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-045,,,True,False,True,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-047,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-048,,,True,False,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-051,,,True,True,False,,,,,,False,,,,False,,,,,True,,,,,False,,False,False,
1989,1989-052,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-055,,,False,False,True,,,,,,True,,,,True,,,,,False,,,,,True,,True,True,
1989,1989-057,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-058,,,False,False,True,,,,,,False,,,,True,,,,,False,,,,,True,,True,True,
1989,1989-061,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-062,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-064,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-067,,,False,False,False,,,,,,True,,,,False,,,,,False,,,,,False,,True,False,
1989,1989-068,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-069,,,False,False,False,,,,,,False,,,,False,,,,,False,,,,,True,,False,True,
1989,1989-070,,,,False,False,,,,,,False,,,,False,,,,,False,,,,,True,,False,True,
1989,1989-071,,,False,True,False,,,,,,False,,,,True,,,,,False,,,,,False,,True,False,
1989,1989-072,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-076,,,True,True,False,,,,,,True,,,,False,,,,,True,,,,,True,,True,True,
1989,1989-077,,,False,False,True,,,,,,True,,,,True,,,,,True,,,,,True,,False,True,
1989,1989-080,,,False,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-083,,,True,True,False,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-084,,,False,False,False,,,,,,True,,,,False,,,,,False,,,,,False,,False,False,
1989,1989-085,,,False,False,False,,,,,,True,,,,False,,,,,True,,,,,False,,False,False,
1989,1989-089,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,True,,True,True,
1989,1989-090,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-091,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-097,,,True,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-098,,,False,False,False,,,,,,False,,,,False,,,,,False,,,,,True,,False,True,
1989,1989-101,,,False,False,False,,,,,,False,,,,True,,,,,False,,,,,False,,False,False,
1989,1989-102,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,True,
1989,1989-103,,,False,False,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-104,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-108,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-109,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-110,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-111,,,True,True,False,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-114,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,True,
1989,1989-116,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,True,,True,True,
1989,1989-117,,,True,False,True,,,,,,False,,,,False,,,,,,,,,,False,,False,False,
1989,1989-118,,,True,True,True,,,,,,True,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-121,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,True,,False,True,
1989,1989-123,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-124,,,False,False,True,,,,,,True,,,,False,,,,,False,,,,,True,,False,True,
1989,1989-125,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-126,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-133,,,False,False,False,,,,,,True,,,,False,,,,,False,,,,,True,,False,True,
1989,1989-134,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,False,
1989,1989-136,,,True,True,False,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-137,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,True,,False,True,
1989,1989-138,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-139,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-140,,,True,False,True,,,,,,True,,,,False,,,,,False,,,,,False,,True,False,
1989,1989-141,,,True,False,True,,,,,,True,,,,False,,,,,True,,,,,False,,True,False,
1989,1989-142,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,False,
1990,1990-010,,,True,True,True,,,,,,True,,,,False,,,,,True,,,,,True,,True,,
1990,1990-012,,,False,False,False,,,,,,False,,,,True,,,,,False,,,,,False,,False,,
1990,1990-013,,,True,True,False,,,,,,False,,,,False,,,,,True,,,,,False,,False,,
1990,1990-015,,,True,False,True,,,,,,True,,,,True,,,,,True,,,,,True,,False,,
1990,1990-019,,,True,True,True,,,,,,False,,,,True,,,,,True,,,,,False,,True,,
1990,1990-022,,,True,True,True,,,,,,False,,,,False,,,,,True,,,,,False,,True,,
1990,1990-026,,,False,False,False,,,True,,,True,,,,True,,,,,True,,,,,True,,False,,
1990,1990-030,,,False,False,False,,,,,,True,,,,True,,,,,False,,,,,False,,False,,
1990,1990-036,,,False,True,True,,,True,,,True,,,,True,,,,,True,,,,,True,,False,,
1990,1990-038,,,False,True,False,,,False,,,False,,,,False,,,,,False,,,,,False,,True,,
1990,1990-041,,,True,True,False,,,False,,,False,,,,True,,,,,False,,,,,True,,False,,
1990,1990-042,,,False,False,False,,,,,,False,,,,False,,,,,True,,,,,False,,False,,
1990,1990-044,,,False,False,False,,,False,,,True,,,,True,,,,,False,,,,,True,,False,,
1990,1990-045,,,True,True,True,,,True,,,True,,,,False,,,,,True,,,,,False,,True,,
1990,1990-047,,,True,True,True,,,True,,,True,,,,False,,,,,True,,,,,True,,True,,
1990,1990-049,,,True,True,False,,,True,,,True,,,,False,,,,,True,,,,,True,,False,,
1990,1990-050,,,False,False,False,,,False,,,True,,,,True,,,,,False,,,,,True,,False,,
1990,1990-051,,,True,False,False,,,True,,,False,,,,False,,,,,True,,,,,False,,True,,
1990,1990-055,,,True,True,False,,,True,,,True,,,,False,,,,,True,,,,,False,,True,,
1990,1990-056,,,True,False,True,,,True,,,True,,,,True,,,,,True,,,,,True,,False,,
1990,1990-059,,,False,False,False,,,False,,,True,,,,True,,,,,False,,,,,True,,False,,
1990,1990-061,,,True,True,False,,,True,,,False,,,,True,,,,,True,,,,,True,,True,,
1990,1990-063,,,True,True,True,,,True,,,True,,,,False,,,,,True,,,,,False,,True,,
1990,1990-065,,,True,True,True,,,True,,,True,,,,False,,,,,True,,,,,False,,True,,
1990,1990-068,,,False,False,False,,,False,,,False,,,,True,,,,,False,,,,,True,,False,,
1990,1990-069,,,True,False,True,,,True,,,False,,,,False,,,,,True,,,,,False,,True,,
1990,1990-072,,,True,False,False,,,False,,,True,,,,True,,,,,True,,,,,True,,False,,
1990,1990-074,,,True,True,True,,,True,,,True,,,,False,,,,,True,,,,,False,,True,,
1990,1990-077,,,False,False,False,,,False,,,True,,,,True,,,,,True,,,,,True,,False,,
1990,1990-078,,,False,False,False,,,False,,,True,,,,True,,,,,False,,,,,True,,False,,
1990,1990-079,,,True,True,True,,,True,,,True,,,,False,,,,,True,,,,,False,,True,,
1990,1990-080,,,True,True,True,,,True,,,False,,,,False,,,,,False,,,,,True,,True,,
1990,1990-082,,,True,True,True,,,True,,,True,,,,False,,,,,True,,,,,True,,True,,
1990,1990-083,,,True,True,False,,,True,,,False,,,,False,,,,,True,,,,,False,,False,,
1990,1990-085,,,False,False,False,,,False,,,True,,,,True,,,,,False,,,,,True,,False,,
1990,1990-088,,,True,False,False,,,False,,,True,,,,True,,,,,False,,,,,True,,False,,
1990,1990-089,,,False,False,False,,,False,,,False,,,,True,,,,,False,,,,,True,,False,,
1990,1990-092,,,True,True,False,,,True,,,True,,,,False,,,,,True,,,,,False,,True,,
1990,1990-094,,,True,False,True,,,True,,,True,,,,True,,,,,False,,,,,True,,False,,
1990,1990-097,,,True,True,False,,,True,,,False,,,,False,,,,,False,,,,,False,,True,,
1990,1990-102,,,True,True,False,,,False,,,True,,,,True,,,,,False,,,,,True,,False,,
1990,1990-103,,,True,True,True,,,True,,,True,,,,False,,,,,True,,,,,True,,True,,
1990,1990-104,,,False,False,False,,,False,,,True,,,,True,,,,,False,,,,,True,,False,,
1990,1990-105,,,True,False,True,,,True,,,False,,,,False,,,,,True,,,,,False,,True,,
1990,1990-107,,,False,False,True,,,False,,,False,,,,False,,,,,False,,,,,True,,True,,
1990,1990-108,,,True,True,False,,,True,,,False,,,,False,,,,,True,,,,,False,,True,,
1990,1990-109,,,True,True,False,,,True,,,False,,,,True,,,,,True,,,,,False,,True,,
1990,1990-110,,,False,True,True,,,False,,,True,,,,False,,,,,False,,,,,True,,True,,
1990,1990-111,,,False,False,True,,,True,,,True,,,,True,,,,,True,,,,,True,,False,,
1990,1990-112,,,False,False,True,,,True,,,True,,,,True,,,,,True,,,,,True,,False,,
1990,1990-113,,,True,True,True,,,True,,,False,,,,False,,,,,True,,,,,False,,True,,
1990,1990-114,,,False,False,False,,,False,,,True,,,,False,,,,,False,,,,,True,,False,,
1990,1990-115,,,True,False,False,,,True,,,True,,,,True,,,,,True,,,,,True,,True,,
